*Vertices 5301
610896066 388842116
610896066 413255529
611783684 22203964
611783684 425380217
613553896 92403540
613553896 546885822
613553896 552027659
613553896 632742781
618382051 92403540
618382051 425380217
618382051 835342567
620243872 242341704
620243872 725675244
620243872 792517914
621741580 45307775
621741580 104566770
621741580 157042531
621741580 517400735
621971039 632296235
622239105 92403540
622239105 373947833
624543149 92403540
627845498 110273768
627845498 157042531
627845498 216522413
627845498 558489220
629661106 92403540
629661106 149248959
629661106 488706826
630544784 161845690
630544784 451033303
632045063 49726434
632296235 67006908
632296235 425380217
632296235 621971039
632419314 92403540
632742781 15271419
632742781 17426567
632742781 31102741
632742781 48989220
632742781 53025684
632742781 56326516
632742781 74156552
632742781 93259719
632742781 104897833
632742781 105429377
632742781 129515952
632742781 134803800
632742781 188043254
632742781 195763762
632742781 210459173
632742781 215216086
632742781 272876921
632742781 290723075
632742781 291949510
632742781 293394867
632742781 301919327
632742781 344525772
632742781 349204176
632742781 351555225
632742781 379296310
632742781 380319760
632742781 381960133
632742781 388348486
632742781 407818010
632742781 412601262
632742781 416351352
632742781 418153325
632742781 423613846
632742781 425138781
632742781 425263052
632742781 451033303
632742781 453885595
632742781 472778739
632742781 480715104
632742781 502315142
632742781 509320296
632742781 544470195
632742781 560223770
632742781 585439502
632742781 585968039
632742781 595539789
632742781 613553896
632742781 769388442
632742781 787115406
632742781 835342567
632742781 876501625
632742781 984297403
632742781 986163288
632742781 1042842432
632742781 1052685680
632742781 1062916164
632742781 1089293960
632742781 1130960574
702445104 483838785
702727668 22985259
702727668 31102741
702727668 104897833
702727668 110273768
702727668 117755159
702727668 160466484
702727668 183148817
702727668 197347453
702727668 215216086
702727668 216522413
702727668 349204176
702727668 425380217
702727668 450630648
702727668 451033303
702727668 517400735
702727668 558489220
702727668 787115406
702727668 835342567
705736374 423613846
706819428 7470952
706819428 22985259
706819428 29646177
706819428 48989220
706819428 81056258
706819428 92403540
706819428 95452901
706819428 104566770
706819428 113487244
706819428 173662542
706819428 202555952
706819428 204299339
706819428 209128079
706819428 217350735
706819428 226197498
706819428 245430145
706819428 245953131
706819428 379114417
706819428 380172348
706819428 390759955
706819428 404987270
706819428 428117425
706819428 471992869
706819428 496968634
706819428 502315142
706819428 517073805
706819428 523331583
706819428 587665339
706819428 851233315
706819428 852611210
706819428 964996225
706819428 1030992019
706819428 1137300811
706819428 1205923694
707526853 451370524
708429391 15271419
708429391 29646177
708429391 74156552
711216631 92403540
716206832 15271419
716206832 92403540
716206832 146215776
716206832 522582939
718684188 187536784
722214212 226197498
722825599 92403540
725675244 620243872
733154665 92403540
733154665 140030010
733154665 187491410
733154665 394628127
733154665 551056105
733154665 900040604
734619301 22598920
734619301 22970058
734619301 110273768
737616414 425380217
737616414 484179231
750948720 92403540
750948720 558489220
761723172 415073613
762202957 92403540
762202957 215992174
770176435 22598920
770176435 42676920
787115406 15271419
787115406 54691030
787115406 74156552
787115406 188043254
787115406 215216086
787115406 232560751
787115406 290723075
787115406 351555225
787115406 379296310
787115406 388842116
787115406 418153325
787115406 418762910
787115406 546039069
787115406 632742781
787115406 702727668
787115406 878747629
787115406 893784643
787115406 1062916164
787115406 1065760964
792517914 114726248
792517914 114849265
792517914 146215776
792517914 157604170
792517914 365372541
792517914 383145557
792517914 406162937
792517914 552190256
792517914 620243872
792517914 877925696
792517914 1037384052
795590899 92403540
800457696 140030010
800457696 356979186
801510450 6684602
801510450 56326516
801510450 160466484
801510450 394004577
801510450 425138781
806660965 131435310
806660965 153324815
810793700 22985259
810793700 86561552
810793700 110273768
810793700 140410819
810793700 160466484
810793700 187536784
810793700 197347453
810793700 216522413
810793700 369537903
810793700 558489220
810793700 1130960574
813467726 22840934
813467726 67006908
813467726 133447001
813467726 262100774
813467726 279644158
813467726 338966793
825336607 6684602
825336607 22985259
825336607 55532545
825336607 188043254
825336607 216522413
825336607 401502696
825336607 437363242
825336607 450630648
825336607 451370524
825336607 502315142
825336607 510047880
825336607 517400735
825336607 535140940
825336607 563022345
825336607 835342567
834186096 93259719
834186096 516038414
835342567 15271419
835342567 21102000
835342567 22624920
835342567 22985259
835342567 48989220
835342567 56345134
835342567 67887304
835342567 93259719
835342567 96360063
835342567 117755159
835342567 134803800
835342567 138438793
835342567 154547583
835342567 183148817
835342567 188043254
835342567 188047458
835342567 200482073
835342567 215216086
835342567 219346690
835342567 223533298
835342567 226197498
835342567 228711740
835342567 250171190
835342567 288148846
835342567 290723075
835342567 291403211
835342567 349204176
835342567 364277230
835342567 364323869
835342567 380319760
835342567 401502696
835342567 416351352
835342567 421847529
835342567 422226730
835342567 423021992
835342567 425263052
835342567 428117425
835342567 451370524
835342567 455266133
835342567 461010838
835342567 464858061
835342567 472778739
835342567 488706826
835342567 491690867
835342567 495077879
835342567 502315142
835342567 510047880
835342567 522582939
835342567 526482947
835342567 555420716
835342567 595539789
835342567 618382051
835342567 632742781
835342567 702727668
835342567 825336607
835342567 833089766
835342567 880855315
835342567 899934248
835342567 932445193
835342567 986163288
835342567 991254878
835342567 1001305494
835342567 1011395167
835342567 1042842432
835342567 1065760964
835342567 1072217274
835763546 157042531
845102904 7773732
845102904 16002194
845102904 29646177
845102904 56345134
845102904 92403540
845102904 279461605
845102904 373947833
851233315 29646177
851233315 69892452
851233315 96109716
851233315 104566770
851233315 114726248
851233315 131197741
851233315 293394867
851233315 407101499
851233315 415900150
851233315 416351352
851233315 425380217
851233315 453885595
851233315 513726022
851233315 585968039
851233315 599940695
851233315 706819428
851233315 1030992019
852611210 22598920
852611210 216522413
852611210 349204176
852611210 394004577
852611210 558489220
852611210 706819428
852611210 1011395167
852611210 1127430120
857857747 554309481
857857747 567155716
858190442 517400735
862068776 7046912
862068776 15271419
862114981 22203964
862114981 410044683
868757713 769985
868757713 22598920
868757713 92403540
868757713 146215776
868757713 216522413
868757713 228711740
868757713 290585680
868757713 292565648
868757713 312691936
868757713 364323869
868757713 455266133
868757713 517883021
868757713 899934248
868757713 1065760964
868906542 92403540
869587356 120720544
876501625 6684602
876501625 31102741
876501625 55532545
876501625 134803800
876501625 173164569
876501625 215216086
876501625 423613846
876501625 450630648
876501625 510047880
876501625 632742781
877925696 298459779
877925696 320669433
877925696 369537903
877925696 792517914
878747629 465433625
878747629 542151024
878747629 600090702
878747629 787115406
878747629 1031110604
880855315 92403540
880855315 835342567
882148280 92403540
882148280 332389973
885222252 92403540
885222252 131197741
885222252 157042531
885222252 356979186
885222252 377389027
885222252 382178634
885222252 413255529
885222252 425380217
885222252 499996521
885222252 544470195
889616856 62364690
889616856 173662542
889616856 181477746
889616856 451033303
900040604 14057516
900040604 15391421
900040604 46334699
900040604 401423776
900040604 733154665
903721722 164074870
908843828 469218793
913455692 349204176
917243564 215216086
920600658 15271419
920600658 37539436
920600658 48989220
920600658 120720544
920600658 146215776
920600658 240346934
920600658 284481700
920600658 349204176
920600658 356979186
920600658 453885595
920600658 501066121
920600658 522582939
920600658 600090702
920600658 852611210
920600658 930035833
920600658 1089293960
930035833 364323869
930035833 377914761
930035833 552190256
930035833 920600658
930035833 1111771471
932445193 120720544
932445193 157042531
932445193 474043803
932445193 835342567
934466887 92403540
934949900 503425054
936597188 92403540
936597188 138438793
936597188 188043254
939617401 92403540
939617401 425380217
951290342 92403540
951523590 15271419
951523590 425380217
951523590 1031110604
953315216 1037384052
958530558 971576125
964996225 22598920
964996225 157042531
964996225 160466484
964996225 502315142
964996225 547680256
964996225 706819428
970505658 56345134
971576125 958530558
974190704 55532545
974190704 215216086
974190704 450747981
974190704 600090702
974190704 1065760964
974558708 22203964
976068038 84596057
977265403 14057516
977265403 187185454
977265403 255499265
977265403 401423776
984297403 22598920
984297403 632742781
985509799 92403540
986163288 450630648
986163288 517400735
986163288 632742781
986163288 835342567
986163288 1042842432
986839782 92403540
986839782 296999433
986839782 425380217
987068240 48182327
987068240 74156552
987068240 77528520
987068240 92403540
987068240 290723075
987068240 413296140
987068240 471093612
987068240 585968039
987068240 1031110604
991254878 15271419
991254878 92403540
991254878 157042531
991254878 451033303
991254878 563022345
991254878 833089766
991254878 835342567
1001875776 92403540
1004883073 74156552
1004883073 210459173
1004883073 232560751
1004883073 415900150
1004883073 600090702
1006095223 140030010
1006095223 1065760964
1009413198 74156552
1009413198 215216086
1009413198 563022345
1010619756 92403540
1011395167 22985259
1011395167 45307775
1011395167 104897833
1011395167 157042531
1011395167 428117425
1011395167 835342567
1014830304 52140322
1017813961 56345134
1017813961 425380217
1020696912 92403540
1030992019 15271419
1030992019 72890647
1030992019 95452901
1030992019 215216086
1030992019 295788103
1030992019 356979186
1030992019 361097511
1030992019 409297732
1030992019 585968039
1030992019 706819428
1030992019 851233315
1030992019 995328134
1031110604 15271419
1031110604 22985259
1031110604 83581269
1031110604 105429377
1031110604 168761446
1031110604 183148817
1031110604 209733883
1031110604 233533428
1031110604 269535022
1031110604 351555225
1031110604 379296310
1031110604 535333357
1031110604 595539789
1031110604 878747629
1031110604 951523590
1031110604 987068240
1031110604 1065760964
1033055161 557215750
1037384052 600090702
1037384052 792517914
1037384052 953315216
1038384050 57573169
1042842432 31102741
1042842432 48989220
1042842432 84596057
1042842432 109079114
1042842432 120720544
1042842432 134803800
1042842432 173662542
1042842432 197347453
1042842432 272876921
1042842432 286841761
1042842432 349204176
1042842432 388348486
1042842432 483227930
1042842432 632742781
1042842432 835342567
1042842432 986163288
1042842432 1062916164
1042842432 1205795042
1047668299 27636956
1052685680 51150318
1052685680 92403540
1052685680 134803800
1052685680 293394867
1052685680 510047880
1052685680 632742781
1059054242 92403540
1062916164 105429377
1062916164 117755159
1062916164 188043254
1062916164 336406661
1062916164 632742781
1062916164 787115406
1062916164 1042842432
1064278820 92403540
1065760964 15271419
1065760964 29646177
1065760964 48989220
1065760964 93378883
1065760964 105429377
1065760964 110273768
1065760964 142335653
1065760964 187536784
1065760964 215216086
1065760964 379296310
1065760964 380319760
1065760964 389400082
1065760964 406907214
1065760964 410941537
1065760964 413296140
1065760964 425263052
1065760964 429718007
1065760964 522582939
1065760964 585968039
1065760964 595539789
1065760964 787115406
1065760964 835342567
1065760964 868757713
1065760964 974190704
1065760964 1006095223
1065760964 1031110604
1069178154 48665791
1070376564 140410819
1070376564 173662542
1070376564 254558097
1070376564 483836463
1071137462 9993142
1072217274 29646177
1072217274 110273768
1072217274 424265380
1072217274 451370524
1072217274 502315142
1072217274 835342567
1074439423 92403540
1087095313 92403540
1087095313 425380217
1089293960 22970058
1089293960 344525772
1089293960 632742781
1089293960 920600658
1089449275 92403540
1092912044 110273768
1092912044 115955798
1092912044 117755159
1092912044 233533428
1092912044 599940695
1095958825 126727689
1099363334 57928664
1111771471 286841761
1111771471 332699729
1111771471 930035833
1111771471 1130868744
1116460440 105429377
1126202310 107471115
1127280169 110273768
1127430120 425263052
1127430120 852611210
1130868744 332699729
1130868744 429808930
1130960574 22985259
1130960574 216522413
1130960574 632742781
1130960574 810793700
1132376958 92403540
1133943835 197347453
1133943835 211904475
1133943835 337161930
1137300811 168761446
1137300811 706819428
1151295038 425380217
1204191037 56326516
1204191037 354818247
1205795042 15271419
1205795042 105429377
1205795042 272876921
1205795042 406165467
1205795042 450630648
1205795042 510047880
1205795042 517400735
1205795042 1042842432
1205923694 439062828
1205923694 577422947
1205923694 706819428
1124301420 523331583
1124314592 1174332702
1124348202 1175879124
1124632188 1176077330
1125962952 523331583
1126249350 1174379509
1126249350 1175850661
1126405698 1174771410
1126840332 1127757781
1126853088 523331583
1126864016 1174332702
1126883186 523331583
1126916953 1127457121
1127042088 523331583
1127056663 1175980688
1127064612 523331583
1127064944 1127347267
1127080364 1124616192
1127094674 523331583
1127094674 1174982916
1127105233 1174889395
1127105509 523331583
1127151044 523331583
1127151044 1174959793
1127183491 1176348397
1127186004 523331583
1127193253 523331583
1127216318 523331583
1127286650 1129909232
1127295116 523331583
1127297354 1124459342
1127315730 1174962506
1127322342 523331583
1127324448 523331583
1127332626 523331583
1127356506 523331583
1127412650 523331583
1127420304 523331583
1127484458 523331583
1127492659 523331583
1127536843 523331583
1127575758 1124711090
1127575758 1130054029
1127581338 523331583
1127582702 1174872906
1127585838 523331583
1127769554 1130261916
1127772061 1127816366
1127822533 523331583
1127841853 1124807293
1127841853 1128635107
1127880368 1126399904
1127914004 1127159532
1127946307 1175717354
1127956224 523331583
1127956224 1127632998
1127990198 1126249350
1128144613 1127581338
1128223321 1127165334
1128223321 1175869250
1128263910 1176418405
1128302586 1176380456
1128353106 1128629346
1128358752 1128315416
1128361064 1176215258
1128442424 1176269809
1128486390 1174585309
1128487490 1127332626
1128493195 1174873122
1128511538 1175963882
1128581702 523331583
1128835686 1127992975
1128838741 1175870539
1129012411 523331583
1129160047 1176315806
1129290072 1128403068
1129533908 1127000612
1129533908 1175859786
1129905792 1126989775
1129909232 1129936399
1129919382 1174436491
1129919918 523331583
1129923780 1129036489
1129948556 1130549228
1130054029 1174549280
1130087737 1124295318
1130157896 1174851198
1130157896 1175757835
1130216966 1127150011
1130227346 1174656450
1130238283 1176381348
1130249922 1127066796
1130259265 1175028782
1130284382 1174450896
1130376991 1174357622
1130415098 1175044778
1130534586 1127833470
1130538576 523331583
1130549228 1174379509
1174336873 1175675402
1174346100 523331583
1174357212 523331583
1174357212 1175755050
1174367996 1175672016
1174374654 523331583
1174395410 1174412929
1174403390 1127373948
1174409298 1175029759
1174410324 1175864395
1174420022 1174471358
1174420404 1174374654
1174427628 1174810141
1174429087 523331583
1174429314 1125357410
1174435530 1174994395
1174437858 1174739257
1174444022 1174641955
1174445989 1175726604
1174450927 1128300438
1174514420 1127081611
1174514420 1176198690
1174515163 1176184358
1174515163 1176197136
1174530324 523331583
1174545259 1174713944
1174550876 1128718424
1174553017 1174549280
1174560156 1176247873
1174602234 1127297354
1174621862 1174789676
1174628442 1128487490
1174649970 1174338175
1174660242 1174382539
1174660242 1176184358
1174662523 1176298465
1174679592 1128183726
1174684957 1174699399
1174688455 1174971644
1174699399 1127587958
1174700300 1176329180
1174706798 1128356431
1174723886 1174780777
1174723886 1174865594
1174724869 1127412650
1174724869 1174549280
1174738568 1175602278
1174743524 1175009000
1174753764 1175968452
1174771410 1176290131
1174810141 1174728433
1174818390 1174450927
1174823942 1175629302
1174848200 1175629178
1174851198 1130207582
1174860890 1174818847
1174865594 1129208234
1174869769 1174915280
1174876764 1175982799
1174905187 1175791452
1174909136 1174744404
1174914138 1129881680
1174918586 1128909049
1174918586 1176078956
1174944276 1126192496
1174948008 1175021929
1174971644 1174944276
1174973954 1174929679
1174981094 1175819569
1175000504 1130312287
1175002777 523331583
1175005345 1127332626
1175005345 1130266422
1175009000 1129919550
1175025703 1174357490
1175029616 1128419868
1175039382 1174778426
1175586606 1174379509
1175593494 1130386950
1175602278 1128398868
1175615983 1174982916
1175629302 1175011819
1175629345 1126883186
1175633166 1176092251
1175656208 1129967911
1175671908 1174438993
1175705202 1175879124
1175729280 1130284382
1175730272 523331583
1175731862 523331583
1175731862 1175029616
1175732936 1174399688
1175755050 1128398388
1175774436 1127400348
1175806116 1174403612
1175820103 1175771509
1175832804 1124807293
1175833148 1176259471
1175835392 1174431032
1175835392 1175831797
1175841943 1176279901
1175870539 523331583
1175871524 1174602234
1175883632 1174541538
1175898612 1174649256
1175918527 523331583
1175918527 1174970576
1175928048 1130249922
1175931889 1176258355
1175937997 1128486390
1175956076 1175629178
1175957444 1129967911
1175962808 1125890246
1175962808 1126944366
1175962808 1128353106
1175962808 1175810197
1175968620 1130623285
1175992374 1174946815
1175994012 523331583
1176024900 1127844894
1176030852 1130167357
1176037639 1126840332
1176039984 1174851200
1176054547 1174564464
1176067166 1175801724
1176074173 1174649970
1176077330 523331583
1176098786 1127023860
1176120223 1174738568
1176131214 523331583
1176131214 1130064529
1176159360 1127005453
1176159360 1130249922
1176165122 1176394070
1176186649 1128588481
1176194977 1175709380
1176210602 1174832875
1176214640 1174402488
1176218598 1127067181
1176265566 1130283200
1176287881 1176156234
1176297974 1129546351
1176298260 1174331750
1176298465 1129905792
1176308588 1176062197
1176319747 1174855417
1176329180 1129089662
1176340279 523331583
1176344048 1174775082
1176352386 1174337233
1176365454 1174679700
1176374978 523331583
1176381348 1176210817
1176388351 1175717354
1176390672 1127757781
1176398449 1175629178
1176405116 1127025932
1176412364 1125962952
1176421460 523331583
1176421460 1174780532
1176427063 1174962506
616206143 616224988
616206149 616810995
616206215 621960147
616206311 616223567
616206452 617078388
616206467 616224547
616206614 616224313
616206656 616500983
616206769 617712875
616207376 618469145
616211257 617764330
616211792 619513437
616212358 616235260
616212964 616225051
616215005 616223195
616215454 616853412
616217345 616301001
616217624 616901659
616217972 616891841
616218488 617557497
616218557 620598613
616219076 617590863
616219802 616887730
616220519 617670195
616220743 616761571
616221926 616730427
616222118 618229129
616222720 616219507
616222720 616891841
616224374 616453934
616224676 616237669
616224700 619048475
616224959 616298784
616225373 617790932
616225900 617020884
616226519 616225051
616227469 617557216
616227574 716470938
616227895 616709340
616227982 709542337
616228657 617670195
616229068 617110506
616229482 616305396
616230529 617071743
616231375 616989279
616231565 616226180
616231585 618500176
616263295 616977639
616284570 616648771
616285149 618886449
616285401 616394546
616287345 616331366
616287579 616220423
616296954 616215784
616298625 617477009
616298784 616298907
616298907 713127517
616299144 617078388
616299315 617617075
616299576 619165723
616299699 616300842
616300029 617269412
616300071 616216289
616300113 617306425
616300671 621316184
616301619 617055658
616302333 616349387
616302333 617564443
616302336 616223734
616304430 617544722
616304430 617712875
616304430 618393696
616304544 619468845
616308033 618514755
616310931 616304159
616311015 616621744
616311015 616964543
616311330 616807239
616312341 617764330
616322025 616215454
616401471 616300803
616448213 616349387
616450260 617596453
616544478 616218317
616550352 620250979
616553484 620598613
616572184 620840216
616616287 616263058
616634356 617462256
616709340 617788541
616761571 616450851
616764807 616303560
616772277 616221404
616772277 616945290
616791162 617617075
616805636 619369704
616853863 616220864
616853863 616597381
616882733 617342164
616897643 616635449
616901659 620598613
616904387 619338696
616964543 616232503
616964543 618277797
616971945 620474586
616980013 616791834
617047718 616684545
617078388 616287621
617078388 617128626
617078388 620832986
617130613 618211732
617203363 617778071
617203363 618461223
617245921 616226258
617247139 616284135
617276858 616222051
617293369 616881617
617311261 619422439
617343116 617694691
617390783 617311634
617448956 616228258
617450488 616441910
617471280 619653817
617490522 616313064
617629294 616218488
617629294 616560235
617638457 616223419
617692004 617736616
617695084 617680640
617712875 616627945
617715995 616301301
617716439 616225900
617801213 616217939
617824831 618208393
617830441 622111989
617837077 617622359
617916495 617670195
618205912 616219790
618205912 617073588
618262473 618886449
618500176 616210015
618758991 617445392
618844802 616424372
619266193 616231544
619266193 616302336
619338696 616234909
619466144 619613905
619912196 616934154
620156433 616302444
620250979 616854398
620250979 618945206
620259574 618575022
620896239 709010197
621554804 616227617
622286034 619308922
708730298 616905825
714583566 616218488
1218232802 619266193
22903 22598920
22903 104566770
22903 157042531
22903 425138781
24503 16002194
286543 382393
286543 13260592
382393 286543
382393 11990112
382393 12179872
382393 105768989
382393 254497239
438023 6082972
438023 56336047
438023 56345134
438023 706819428
586003 382393
586003 769985
586003 5863152
586003 11990112
586003 12179872
586003 14867242
586003 15455450
586003 15530118
586003 16303802
586003 19706832
586003 20681942
586003 21133252
586003 22598920
586003 23770754
586003 24176877
586003 31135311
586003 52140322
586003 60490488
586003 61728897
586003 69575984
586003 82062642
586003 82118682
586003 84361482
586003 85850428
586003 86626503
586003 91696007
586003 96737211
586003 107991930
586003 108051742
586003 110177863
586003 111054613
586003 113134931
586003 118197667
586003 125622122
586003 132569641
586003 154197349
586003 157042531
586003 202220813
586003 206326866
586003 207138462
586003 207490418
586003 257111136
586003 264133279
586003 276983152
586003 281234838
586003 365993895
586003 392094997
586003 400741034
586003 400826236
586003 406150965
586003 410193975
586003 425767265
586003 443896569
586003 446366385
586003 449195625
586003 483838785
586003 525408377
586003 561814955
586003 583885189
586003 769388442
586003 899934248
586003 919599445
586003 947759960
586003 964327405
628563 104566770
769985 586003
769985 3909541
769985 5863152
769985 7046912
769985 12179872
769985 12551742
769985 14709812
769985 22598920
769985 24176877
769985 45529357
769985 119065059
769985 149248959
769985 321425967
769985 356979186
769985 416194495
769985 465433625
769985 525408377
769985 868757713
769985 947759960
769985 964327405
2007021 286543
2007021 5863152
2007021 7046912
2007021 7773732
2007021 12179872
2007021 12551742
2007021 20681942
2007021 22521283
2007021 22598920
2007021 48034707
2007021 167823878
2007021 211904475
3909541 769985
3909541 7773732
3909541 12179872
3909541 12551742
3909541 131197741
5863152 586003
5863152 769985
5863152 2007021
5863152 3610511
5863152 6067292
5863152 6082972
5863152 7046912
5863152 7773732
5863152 8291932
5863152 9939012
5863152 12179872
5863152 12551742
5863152 14443340
5863152 14709812
5863152 14865840
5863152 22521283
5863152 22598920
5863152 56326516
5863152 93378883
5863152 104566770
5863152 112419862
5863152 160466484
5863152 187536784
5863152 321425967
5863152 429414906
5863152 947759960
5863152 964327405
6082972 5863152
6082972 15391421
6082972 22624920
6082972 22970058
6082972 47588692
6082972 84596057
6082972 93378883
6082972 173164569
6082972 178507135
6082972 216522413
6082972 232560751
6082972 422226730
6082972 469218793
6082972 549083012
6196392 6196392
6196392 112419862
6618042 92403540
6618042 157042531
6677972 6067292
6677972 7046912
6677972 22598920
6677972 92403540
6677972 425380217
7246122 286543
7246122 6015122
7246122 7046912
7246122 12551742
7773732 7046912
7773732 12179872
7773732 12551742
7773732 22598920
7773732 28342883
7773732 36286962
7773732 156039467
7773732 202220813
7773732 356979186
7773732 899934248
7773732 977265403
8029522 7046912
8029522 7773732
8029522 22598920
9664862 13260592
11990112 382393
11990112 14867242
11990112 19706832
11990112 22994885
12179872 382393
12179872 586003
12179872 769985
12179872 2007021
12179872 3610511
12179872 3909541
12179872 5863152
12179872 7046912
12179872 7773732
12179872 9939012
12179872 11990112
12179872 12551742
12179872 14709812
12179872 14865840
12179872 17421795
12179872 20681942
12179872 22203964
12179872 22521283
12179872 22598920
12179872 22970058
12179872 28342883
12179872 52140322
12179872 56326516
12179872 82118682
12179872 112419862
12179872 125622122
12179872 126611558
12179872 152905850
12179872 178507135
12179872 202220813
12179872 204808236
12179872 211904475
12179872 222893837
12179872 226576785
12179872 276983152
12179872 349204176
12179872 410193975
12179872 412145728
12179872 434826176
12179872 440128266
12179872 455775628
12551742 7046912
12551742 7246122
12551742 12179872
12551742 356979186
12700622 22598920
12700622 91696007
12700622 104566770
12700622 107471115
14321616 22598920
14443340 5863152
14443340 7046912
14443340 22521283
14443340 22598920
14443340 57573169
14443340 77243029
14443340 111924058
14443340 163932767
14443340 183148817
14474989 7773732
14867242 11990112
15455450 586003
15455450 17992531
15455450 21133252
15455450 23770754
15455450 82062642
15455450 105768989
15455450 118197667
15455450 446366385
15455450 525408377
15455450 947759960
15530118 107991930
15530118 425767265
15530118 435045600
15622858 417280214
15622858 614249086
15922136 22598920
16002194 24503
16002194 12551742
16002194 32130104
16002194 149248959
16002194 356979186
16183526 22598920
16183526 29646177
16183526 157042531
16183526 706819428
16303802 586003
16303802 107991930
16303802 108051742
16303802 449195625
16303802 964327405
17283453 38002859
17283453 149248959
17283453 321425967
17421795 23748269
17421795 37204587
17421795 202220813
17421795 410193975
17426567 53025684
17426567 153324815
17426567 157042531
17426567 209733883
17426567 220859239
17426567 254558097
17426567 600090702
17426567 632742781
17844234 7773732
17844234 22203964
17844234 93378883
17844234 157042531
17844234 977265403
17992531 15455450
18721974 32204918
18721974 56326516
18721974 115955798
18721974 211487690
18721974 425380217
18874774 110273768
19701419 7046912
19701419 7773732
19701419 15455450
19701419 19706832
19706832 3610511
19706832 11990112
19706832 12551742
19706832 947759960
19861856 22994885
19973780 125622122
20303000 15391421
20303000 154547583
20303000 599940695
20542869 56345134
20542869 487416678
20681942 586003
20681942 2007021
20681942 7046912
20681942 12179872
20681942 22598920
20681942 93378883
20681942 131197741
20681942 157042531
20681942 356979186
21133252 586003
21133252 23770754
21133252 69575984
21133252 82062642
21133252 92403540
21133252 104566770
21133252 118197667
21133252 276983152
21133252 400741034
22015162 16002194
22015162 47588692
22015162 131197741
22015162 471093612
22015162 471422290
22521283 2007021
22521283 7046912
22521283 8291932
22521283 12179872
22521283 14865840
22521283 16591972
22521283 22598920
22521283 24176877
22521283 93378883
22521283 167823878
22521283 279147035
22521283 583885189
22598920 22903
22598920 586003
22598920 769985
22598920 2007021
22598920 3610511
22598920 5863152
22598920 6067292
22598920 6677972
22598920 7470952
22598920 7773732
22598920 8029522
22598920 8291932
22598920 8933252
22598920 9939012
22598920 9993142
22598920 12179872
22598920 12551742
22598920 12700622
22598920 14321616
22598920 14443340
22598920 14709812
22598920 15016610
22598920 15350901
22598920 15391421
22598920 15922136
22598920 16183526
22598920 16591972
22598920 18671285
22598920 20681942
22598920 21770069
22598920 22015750
22598920 22521283
22598920 22624920
22598920 22970058
22598920 24176877
22598920 28342883
22598920 30638954
22598920 31162918
22598920 32204918
22598920 37539436
22598920 39201963
22598920 40337017
22598920 42754744
22598920 43964510
22598920 45307775
22598920 47588692
22598920 47610275
22598920 50606585
22598920 51150318
22598920 53027768
22598920 53400463
22598920 55819049
22598920 56326516
22598920 59083826
22598920 62364690
22598920 74156552
22598920 77165019
22598920 77243029
22598920 78116487
22598920 81592426
22598920 81680710
22598920 82118682
22598920 83236897
22598920 84838434
22598920 85391583
22598920 86538176
22598920 91696007
22598920 93378883
22598920 96450599
22598920 104566770
22598920 107193314
22598920 107990833
22598920 109079114
22598920 109651861
22598920 110273768
22598920 111924058
22598920 112419862
22598920 113746083
22598920 115955798
22598920 118898139
22598920 120720544
22598920 121045001
22598920 126065059
22598920 126611558
22598920 128587032
22598920 129176007
22598920 131559802
22598920 133447001
22598920 135441917
22598920 140527863
22598920 142335653
22598920 149248959
22598920 151590831
22598920 152905850
22598920 154477852
22598920 154547583
22598920 160466484
22598920 163932767
22598920 168761446
22598920 170384943
22598920 171640056
22598920 173164569
22598920 178507135
22598920 181191549
22598920 183148817
22598920 183201799
22598920 184812764
22598920 188043254
22598920 188047458
22598920 195763762
22598920 197602470
22598920 202555952
22598920 206615715
22598920 207490418
22598920 209733883
22598920 210459173
22598920 211904475
22598920 215216086
22598920 216522413
22598920 221173559
22598920 223840972
22598920 226576785
22598920 228711740
22598920 232560751
22598920 234430637
22598920 242272799
22598920 256598881
22598920 259934562
22598920 262100774
22598920 269535022
22598920 272876921
22598920 279147035
22598920 290147254
22598920 290494853
22598920 291403211
22598920 291949510
22598920 295788103
22598920 296876973
22598920 308672071
22598920 315436528
22598920 320880780
22598920 321266890
22598920 327900613
22598920 331312863
22598920 337161930
22598920 343931635
22598920 344955391
22598920 346829273
22598920 351555225
22598920 356979186
22598920 374488191
22598920 387718926
22598920 388348486
22598920 390759955
22598920 392094997
22598920 405035087
22598920 405418046
22598920 405611085
22598920 407101499
22598920 407818010
22598920 412112516
22598920 412145728
22598920 418140622
22598920 422226730
22598920 425138781
22598920 425263052
22598920 426178907
22598920 428117425
22598920 429414906
22598920 433988089
22598920 434826176
22598920 451033303
22598920 451370524
22598920 455266133
22598920 459628045
22598920 465298629
22598920 466489818
22598920 489345934
22598920 503425054
22598920 510047880
22598920 513726022
22598920 516038414
22598920 522582939
22598920 522925470
22598920 525408377
22598920 526482947
22598920 531280420
22598920 535140940
22598920 541037205
22598920 543301439
22598920 563022345
22598920 583885189
22598920 595539789
22598920 734619301
22598920 770176435
22598920 852611210
22598920 868757713
22598920 899934248
22598920 947759960
22598920 964327405
22598920 964996225
22598920 974434579
22598920 984297403
22624920 3610511
22624920 6082972
22624920 8291932
22624920 15391421
22624920 18671285
22624920 22598920
22624920 56326516
22624920 111924058
22624920 157042531
22624920 195763762
22624920 215216086
22624920 216522413
22624920 261223538
22624920 450630648
22624920 455775628
