id,ff_ratio,no_tweets,profile_has_name,no_friends,no_followers,following_rate,belongs_to_list,location,has_bio,dataset,real
13972932,8.500222701231764e-06,11206,1,1662,13983,2.888452799008469,1,1,1,TFP_real,1
90626911,0.005180499865908779,594,1,792,391,0.0928520541439088,1,1,1,TFP_real,1
80479674,0.7485714285714286,44,1,917,35,0.008231420507996237,1,1,0,TWT_bot,0
82487179,0.02782006920415225,1411,1,804,170,0.04005655042412818,0,0,0,TWT_bot,0
105830531,0.07298558601134215,180,1,2471,184,0.04434803567124608,0,1,1,TWT_bot,0
114488344,0.123046875,78,1,126,32,0.007765105556903664,1,1,0,TWT_bot,0
144602443,0.0,326,1,0,114,0.028287841191066997,1,1,1,TWT_bot,0
278082770,0.0,74,1,0,38,0.01025364274150027,0,0,0,TWT_bot,0
367651000,0.16,5,1,36,15,0.004219409282700422,0,0,1,TWT_bot,0
10935572,0.006364140577873681,986,1,1572,497,0.10097521332791548,1,1,1,TWT_bot,0
17640121,0.2303719008264463,567,1,446,44,0.00963433326034596,0,1,1,TWT_bot,0
17656600,0.0006265227984684998,460,1,765,1105,0.24200613228208498,1,1,1,TWT_bot,0
19230427,0.5102040816326531,124,1,225,21,0.004654255319148936,0,1,1,TWT_bot,0
20726266,0.0,0,1,0,10,0.0022281639928698753,0,0,0,TWT_bot,0
20731719,0.0,599,1,0,13,0.002896613190730838,0,0,0,TWT_bot,0
21196037,0.07406783940745729,90,1,880,109,0.02431407539594022,1,0,0,TWT_bot,0
21365952,0.0,0,1,0,19,0.004240124972104441,0,0,0,TWT_bot,0
21375100,0.003163405279807396,236,1,113,189,0.042178085248828386,1,1,1,TWT_bot,0
21706899,0.0,2,1,0,15,0.0033504578959124413,0,0,0,TWT_bot,0
21972434,0.0,0,1,0,14,0.0031284916201117317,0,0,0,TWT_bot,0
25836383,0.009347366397539409,671,1,1556,408,0.09168539325842696,1,1,1,TWT_bot,0
26778002,0.0,2735,1,0,291,0.06543737351023161,1,1,1,TWT_bot,0
27662686,0.10820451843043995,56,1,91,29,0.006527121314427189,0,0,0,TWT_bot,0
28222509,0.0,615,1,0,12,0.002702702702702703,0,0,0,TWT_bot,0
28265406,0.0,175,1,0,16,0.0036036036036036037,0,0,0,TWT_bot,0
28843786,0.0,24,1,0,41,0.009240477800315528,0,1,0,TWT_bot,0
29940598,0.7777777777777778,80,1,63,9,0.0020302278366794496,0,1,1,TWT_bot,0
30428221,0.033637152777777776,800,1,310,96,0.021665538253215978,0,0,0,TWT_bot,0
30993019,0.0,0,1,0,1,0.00022583559168925022,0,1,0,TWT_bot,0
32179000,0.0,21,1,0,49,0.011073446327683615,0,0,0,TWT_bot,0
33438880,2.7041420118343193,7,1,457,13,0.002939846223428313,0,0,0,TWT_bot,0
33869550,0.2275,9,1,91,20,0.004523863379325944,1,0,0,TWT_bot,0
34589722,2.25,25,1,576,16,0.0036207286716451684,0,0,0,TWT_bot,0
34762630,0.0,29,1,0,55,0.01244907197827071,1,1,1,TWT_bot,0
35008954,0.0,358,1,0,9,0.0020375820692777906,0,0,0,TWT_bot,0
35959749,5.463132876896763e-05,20678,1,2237,6399,1.4497054825555051,1,1,1,TWT_bot,0
36299291,0.4161352040816326,6,1,1305,56,0.012689780194878767,0,1,1,TWT_bot,0
38021637,0.0,1,1,0,16,0.003631411711302769,0,0,0,TWT_bot,0
38520305,5.63265306122449,170,1,276,7,0.001589464123524069,0,0,0,TWT_bot,0
39321660,0.056436441816715935,3114,1,210,61,0.013863636363636364,1,1,1,TWT_bot,0
39328305,0.0022271816256378405,485,1,979,663,0.1506818181818182,1,1,1,TWT_bot,0
40010436,0.48148148148148145,14,1,156,18,0.004092769440654843,1,1,1,TWT_bot,0
42570158,0.0,125,1,0,52,0.011855905152758778,0,1,0,TWT_bot,0
44091292,1.4182825484764543,31,1,512,19,0.004338890157570221,0,1,1,TWT_bot,0
45954898,0.0,0,1,0,16,0.0036604895904827272,0,0,0,TWT_bot,0
46071929,0.0146484375,2687,1,15,32,0.0073209791809654545,1,1,1,TWT_bot,0
46553408,0.0,4,1,0,3,0.000686655985351339,0,0,0,TWT_bot,0
46609919,19.25,0,1,308,4,0.0009155413138017853,0,0,0,TWT_bot,0
47497854,0.0,1,1,0,11,0.0025200458190148913,1,0,0,TWT_bot,0
47722321,0.0,9,1,0,8,0.0018331805682859762,0,0,0,TWT_bot,0
48109055,0.0,30,1,0,14,0.0032088012835205133,0,0,0,TWT_bot,0
48336195,0.0,173,1,0,12,0.0027504011001604402,0,0,0,TWT_bot,0
48364513,0.0,129,1,0,45,0.01031400412560165,0,1,1,TWT_bot,0
48638750,0.05011800638622796,552,1,1083,147,0.03370013755158184,1,1,1,TWT_bot,0
50055682,0.0,49,1,0,10,0.0022951572182694515,0,0,0,TWT_bot,0
50342870,0.0,1,1,0,8,0.0018361257746155612,0,0,0,TWT_bot,0
50449844,0.2787422839506173,819,1,1445,72,0.01652892561983471,1,1,0,TWT_bot,0
50613517,0.0,0,1,0,15,0.003443526170798898,0,0,0,TWT_bot,0
50660716,5.890625,332,1,1508,16,0.0036730945821854912,0,0,0,TWT_bot,0
51184465,0.0,9,1,0,12,0.002756086357372531,0,0,0,TWT_bot,0
52346698,0.0,4,1,0,7,0.0016088255573431394,1,0,0,TWT_bot,0
53671214,10.271604938271604,3,1,832,9,0.002070393374741201,0,1,0,TWT_bot,0
54047372,0.0,1,1,0,2,0.00046029919447640965,0,0,0,TWT_bot,0
54244742,0.09075285874809967,139,1,1373,123,0.028314917127071824,1,1,0,TWT_bot,0
55398486,0.12188208616780045,7121,1,215,42,0.009675190048375951,0,1,0,TWT_bot,0
55639200,0.0,11,1,0,10,0.002304147465437788,0,0,0,TWT_bot,0
55825155,3.6193771626297577,13,1,1046,17,0.00391705069124424,0,1,1,TWT_bot,0
55962452,0.0,19,1,0,22,0.005070292694169164,0,1,1,TWT_bot,0
56163699,0.0,2,1,0,5,0.001152604887044721,0,1,0,TWT_bot,0
56232036,0.1386593204775023,342,1,604,66,0.015214384508990318,0,1,1,TWT_bot,0
56484656,0.0,23,1,0,40,0.009222965183306432,0,0,0,TWT_bot,0
57757511,0.3047091412742382,14,1,110,19,0.0043849526886683594,0,1,0,TWT_bot,0
58384179,0.0,8,1,0,10,0.0023089355806972986,0,0,0,TWT_bot,0
58954460,0.0,0,1,0,8,0.001848001848001848,1,0,0,TWT_bot,0
59568791,0.0,11,1,0,4,0.0009244280101687081,0,1,1,TWT_bot,0
59989426,0.016296966953372568,3050,1,144,94,0.021729079981507166,1,1,0,TWT_bot,0
60018650,0.0,21,1,0,4,0.0009246417013407304,0,0,0,TWT_bot,0
60257479,0.0,48,1,0,9,0.0020809248554913293,0,0,0,TWT_bot,0
60346119,0.005017527815881725,3189,1,823,405,0.09366327474560592,0,1,1,TWT_bot,0
60375971,0.0,11,1,0,4,0.0009250693802035153,0,1,0,TWT_bot,0
61858165,0.0,10,1,0,1,0.00023153507756425097,0,0,0,TWT_bot,0
62204600,0.08136094674556213,122,1,55,26,0.006021306160259379,1,0,1,TWT_bot,0
62969150,7.446280991735537,1,1,901,11,0.0025492468134414832,0,1,1,TWT_bot,0
63417814,0.11769600591715976,109,1,1273,104,0.02410755679184052,0,0,0,TWT_bot,0
64110707,0.2777777777777778,5879,1,90,18,0.0041753653444676405,0,0,1,TWT_bot,0
64891773,2.204081632653061,15,1,972,21,0.004874651810584958,1,1,1,TWT_bot,0
65319316,0.0,1,1,0,11,0.0025539818899465985,0,0,0,TWT_bot,0
66618364,0.0,17,1,0,17,0.00395165039516504,0,1,0,TWT_bot,0
66618584,0.0,2,1,0,12,0.002789400278940028,0,0,0,TWT_bot,0
66984417,0.0006235191420376606,29312,1,55,297,0.06905370843989769,1,0,0,TWT_bot,0
67828913,0.0,1,1,0,6,0.0013959981386691485,0,1,1,TWT_bot,0
67946273,4.256198347107438,6,1,515,11,0.002559925529439144,0,0,0,TWT_bot,0
68524294,0.0,10,1,0,6,0.0013969732246798604,0,0,0,TWT_bot,0
69137598,0.0,2,1,0,11,0.002562310738411367,0,0,0,TWT_bot,0
69412978,0.010772705078125,363,1,706,256,0.05964585274930102,1,1,1,TWT_bot,0
70277715,0.0,84,1,0,10,0.0023315458148752623,0,0,0,TWT_bot,0
70468385,0.0,189,1,0,61,0.014225746268656716,1,1,1,TWT_bot,0
72024595,0.0,34,1,0,4,0.0009339248190520663,0,0,0,TWT_bot,0
72186699,0.006548053845351142,4208,1,1757,518,0.12097150864082204,1,1,1,TWT_bot,0
72348749,0.28858154832180805,243,1,1711,77,0.017986451763606633,0,1,1,TWT_bot,0
72835654,0.09623582766439909,894,1,1061,105,0.02453271028037383,1,0,0,TWT_bot,0
72849399,0.0,28,1,0,7,0.0016355140186915889,0,0,0,TWT_bot,0
72852291,0.0,20,1,0,9,0.002102803738317757,0,0,0,TWT_bot,0
73473444,0.0,147,1,0,84,0.019639934533551555,1,1,1,TWT_bot,0
73766975,0.01078971533516988,87,1,47,66,0.015434985968194575,0,0,0,TWT_bot,0
75683534,0.1024,12,1,64,25,0.005856172405715624,0,1,1,TWT_bot,0
75807122,0.0,0,1,0,10,0.0023424689622862497,1,0,0,TWT_bot,0
76361849,0.0,126,1,0,44,0.010311694398875087,1,1,1,TWT_bot,0
77243796,16.171875,19,1,1035,8,0.001876172607879925,0,1,0,TWT_bot,0
77293750,6.21301775147929,25,1,1050,13,0.0030494956603330987,1,1,1,TWT_bot,0
77350242,0.1618923611111111,475,1,1492,96,0.022519352568613652,0,1,1,TWT_bot,0
77413855,0.0,943,1,0,12,0.0028149190710767065,0,0,0,TWT_bot,0
77443610,0.0,20,1,0,7,0.0016420361247947454,0,0,0,TWT_bot,0
77668831,7.75206611570248,6,1,938,11,0.002580947911778508,0,1,1,TWT_bot,0
78468090,0.0,1175,1,0,16,0.0037567504108945763,0,0,0,TWT_bot,0
79749293,2.8181818181818183,108,1,1364,22,0.005170387779083431,0,0,0,TWT_bot,0
79860976,0.0,8,1,0,4,0.0009402914903620122,0,0,0,TWT_bot,0
80194139,0.0,29,1,0,8,0.0018810251587114979,0,0,0,TWT_bot,0
82100136,0.0,43,1,0,17,0.004003768252472915,0,1,0,TWT_bot,0
82122078,0.0,4,1,0,15,0.003532736693358455,0,0,0,TWT_bot,0
82529943,0.02919188323246707,574,1,328,106,0.024976437323279924,1,1,1,TWT_bot,0
82839114,0.0,0,1,0,8,0.0018854584020740043,1,0,0,TWT_bot,0
83293188,0.02981859410430839,5128,1,1315,210,0.049516623437868425,1,1,0,TWT_bot,0
83697927,0.0,14,1,0,17,0.004010379806558151,1,0,0,TWT_bot,0
84539426,4.506944444444445,42,1,649,12,0.0028328611898017,0,1,0,TWT_bot,0
87752806,0.0,3,1,0,6,0.0014211274277593558,0,1,1,TWT_bot,0
88517573,0.2368,495,1,1332,75,0.0177767243422612,1,1,0,TWT_bot,0
88563527,1.3420138888888888,278,1,773,24,0.005688551789523584,1,1,1,TWT_bot,0
88866261,0.0,1,1,0,7,0.0016595542911332385,0,0,0,TWT_bot,0
89799649,0.0,0,1,0,10,0.0023730422401518746,0,1,0,TWT_bot,0
89963109,0.08,63,1,32,20,0.004747211013529551,0,1,0,TWT_bot,0
91350980,0.002951565297333914,390,1,183,249,0.05917300380228137,1,1,1,TWT_bot,0
91781300,0.0,4570,1,0,341,0.08107465525439848,0,0,0,TWT_bot,0
92048929,0.1322314049586777,13,1,16,11,0.002616555661274976,1,0,0,TWT_bot,0
92525390,0.0,0,1,0,5,0.0011896264572924102,0,1,0,TWT_bot,0
92767071,0.0,19,1,0,16,0.0038077106139933364,0,0,0,TWT_bot,0
93225500,0.0,3,1,0,6,0.0014289116456299119,0,0,0,TWT_bot,0
94528740,0.0,11,1,0,22,0.005245588936576061,0,0,0,TWT_bot,0
95439836,0.0,0,1,0,7,0.0016706443914081145,1,0,0,TWT_bot,0
95695519,0.5625,54,1,144,16,0.0038204393505253103,0,1,0,TWT_bot,0
96123681,0.0,0,1,0,5,0.0011941724385001193,0,0,0,TWT_bot,0
96487747,0.0,441,1,0,75,0.017921146953405017,1,0,0,TWT_bot,0
96730829,0.22666666666666666,1,1,51,15,0.0035850860420650094,1,1,0,TWT_bot,0
96871607,0.0,13,1,0,11,0.002629691608893139,0,0,0,TWT_bot,0
96882337,0.0,1740,1,0,50,0.011953143676786996,0,0,1,TWT_bot,0
96917059,0.0,1195,1,0,127,0.03036098493903897,1,1,1,TWT_bot,0
97275343,0.0,3522,1,0,16,0.003826835685242765,1,1,1,TWT_bot,0
97859473,0.9166666666666666,61,1,132,12,0.002871500358937545,0,1,1,TWT_bot,0
97904722,0.0,271,1,0,66,0.015793251974156496,0,1,0,TWT_bot,0
99268708,5.798611111111111,4,1,835,12,0.002875629043853343,1,1,0,TWT_bot,0
99469213,0.13068181818181818,10,1,253,44,0.010546500479386385,1,1,0,TWT_bot,0
99624861,0.0647351742870077,625,1,1287,141,0.03380484296331815,1,1,0,TWT_bot,0
100219528,0.0,6,1,0,9,0.0021587910769968817,0,0,0,TWT_bot,0
101330413,0.3665980795610425,1153,1,1069,54,0.012968299711815562,1,1,1,TWT_bot,0
101399567,0.0,0,1,0,4,0.0009606147934678194,0,0,0,TWT_bot,0
101573373,0.0,32,1,0,9,0.002161902474177276,0,1,0,TWT_bot,0
101892747,0.0,2,1,0,8,0.0019221528111484864,0,1,1,TWT_bot,0
102701930,1.7873799725651578,5,1,1303,27,0.006490384615384616,1,0,0,TWT_bot,0
103159736,0.0,1,1,0,7,0.0016835016835016834,0,0,0,TWT_bot,0
104657589,0.0,1,1,0,8,0.001926318324103058,0,0,0,TWT_bot,0
104850934,0.0,3,1,0,3,0.000722543352601156,0,0,0,TWT_bot,0
105510200,0.0,4,1,0,7,0.0016863406408094434,0,1,0,TWT_bot,0
105696650,0.30945439400249897,16,1,743,49,0.011807228915662651,0,1,1,TWT_bot,0
105748476,0.0,2,1,0,13,0.0031325301204819275,0,1,1,TWT_bot,0
105790281,0.4189920866305706,66,1,1006,49,0.011807228915662651,0,1,0,TWT_bot,0
106193762,0.0,17,1,0,10,0.0024108003857280617,0,0,0,TWT_bot,0
106595346,0.3754458977407848,209,1,1263,58,0.013986013986013986,0,1,0,TWT_bot,0
106622116,0.0,12,1,0,10,0.0024113817217265494,0,0,0,TWT_bot,0
107013897,0.0,19,1,0,16,0.003859141341051616,1,1,1,TWT_bot,0
107914508,7.043873223757208e-05,96880,1,920,3614,0.8723147477673183,1,1,1,TWT_bot,0
108061353,0.0,2931,1,0,16,0.00386286817962337,0,0,0,TWT_bot,0
109066883,0.0012930792151571373,122,1,69,231,0.05581058226624789,1,0,0,TWT_bot,0
109075883,0.0,48,1,0,15,0.00362406378352259,0,1,0,TWT_bot,0
109553706,0.0,651,1,0,32,0.007733204446592557,0,1,0,TWT_bot,0
110875970,0.016569875859129415,129,1,311,137,0.03314783450278248,1,1,1,TWT_bot,0
110962110,0.05555555555555555,0,1,2,6,0.0014517299782240503,0,0,0,TWT_bot,0
111198123,2.3549382716049383,30,1,763,18,0.004356243949661181,0,1,0,TWT_bot,0
112131340,0.0,394,1,0,7,0.0016953257447323807,0,0,0,TWT_bot,0
112188483,2.955,91,1,1182,20,0.004843787842092516,0,0,1,TWT_bot,0
112200531,4.975206611570248,14,1,602,11,0.0026647286821705426,0,1,0,TWT_bot,0
112540516,0.0,135,1,0,23,0.005573055488248122,0,0,0,TWT_bot,0
113971880,0.0,385,1,0,48,0.011644832605531296,1,1,0,TWT_bot,0
115443974,3.4537037037037037,94,1,1119,18,0.0043721156181685695,0,0,1,TWT_bot,0
116265574,0.3875,7,1,155,20,0.004861448711716091,0,1,1,TWT_bot,0
118061444,14.38888888888889,1,1,518,6,0.0014602092966658554,0,1,0,TWT_bot,0
119227710,0.0,13,1,0,12,0.00292326431181486,0,0,0,TWT_bot,0
119926900,0.0,2,1,0,16,0.0038995856690226664,0,0,0,TWT_bot,0
120459203,9.055555555555555,439,1,326,6,0.0014627011214041932,0,0,0,TWT_bot,0
120957631,0.9783737024221453,58,1,1131,34,0.008292682926829269,0,0,0,TWT_bot,0
121197358,0.0,0,1,0,5,0.0012198097096852891,0,0,0,TWT_bot,0
121309790,0.0,182,1,0,29,0.0070748963161746765,1,0,0,TWT_bot,0
121795261,7.3125,26,1,468,8,0.001952648279228704,0,0,1,TWT_bot,0
122511648,0.8765432098765432,27,1,71,9,0.002197802197802198,0,1,0,TWT_bot,0
123599990,0.8140589569160998,32,1,359,21,0.005133219261794182,0,0,0,TWT_bot,0
123952912,0.0,1,1,0,10,0.0024449877750611247,0,0,0,TWT_bot,0
124419079,0.0,2,1,0,9,0.0022010271460014674,0,0,0,TWT_bot,0
124964940,0.0,4,1,0,4,0.0009787129924149743,0,0,0,TWT_bot,0
125514462,0.0,12,1,0,8,0.0019583843329253367,0,0,0,TWT_bot,0
125528862,0.07899305555555555,17,1,182,48,0.01175030599755202,0,1,0,TWT_bot,0
126216653,3.2491349480968856,1,1,939,17,0.004163605192260593,0,1,0,TWT_bot,0
126984069,0.5410225921521997,101,1,455,29,0.007107843137254902,1,1,0,TWT_bot,0
127375715,0.4996,254,1,1249,50,0.012257906349595489,0,1,0,TWT_bot,0
127423382,0.0,504,1,0,37,0.009070850698700662,0,1,1,TWT_bot,0
128278995,0.0,54,1,0,197,0.048331697742885184,1,1,0,TWT_bot,0
128620164,0.0,2,1,0,9,0.0022085889570552146,0,0,0,TWT_bot,0
128933295,0.0,32,1,0,5,0.0012272950417280314,0,0,0,TWT_bot,0
129729416,0.025510204081632654,18,1,5,14,0.00343811394891945,0,0,0,TWT_bot,0
129899218,0.0,2,1,0,9,0.002210759027266028,0,0,0,TWT_bot,0
129966583,0.0,39,1,0,33,0.008106116433308769,0,1,1,TWT_bot,0
130303998,0.017496749392277685,3806,1,1238,266,0.06535626535626536,1,1,1,TWT_bot,0
132278621,0.08641975308641975,9,1,7,9,0.0022145669291338582,0,1,1,TWT_bot,0
132494511,8.38888888888889,194,1,1208,12,0.002952755905511811,0,0,1,TWT_bot,0
133434448,0.0,3,1,0,20,0.004924895345973898,0,0,0,TWT_bot,0
133762771,0.8298611111111112,29,1,478,24,0.005909874415168678,0,0,0,TWT_bot,0
134332869,0.0,24,1,0,19,0.004680955900468096,0,0,0,TWT_bot,0
134678238,0.0,5,1,0,23,0.005667816658452439,0,0,0,TWT_bot,0
135026061,0.0,3,1,0,22,0.005422726152329307,0,0,0,TWT_bot,0
135637721,0.0,1,1,0,22,0.005425400739827373,0,1,1,TWT_bot,0
135680610,0.0,9,1,0,8,0.001972872996300863,0,1,0,TWT_bot,0
136277724,0.0,0,1,0,13,0.003206709422792304,1,0,0,TWT_bot,0
137515361,0.0,1,1,0,5,0.0012345679012345679,0,0,0,TWT_bot,0
137959629,0.0,3,1,0,8,0.001975796492961225,0,0,0,TWT_bot,0
138190464,0.0,15,1,0,20,0.004940711462450593,0,0,1,TWT_bot,0
138211958,0.40892561983471076,452,1,1237,55,0.01358695652173913,1,0,1,TWT_bot,0
140176665,0.01834862385321101,333,1,218,109,0.026966848095002473,1,1,1,TWT_bot,0
140200549,0.0,15,1,0,11,0.0027214250371103412,0,0,0,TWT_bot,0
141394735,6.0,6,1,24,2,0.0004951720722951226,0,0,0,TWT_bot,0
141711158,25.9375,6,1,415,4,0.0009905894006934125,0,1,0,TWT_bot,0
141886393,0.0,1,1,0,13,0.0032194155522535907,0,1,0,TWT_bot,0
142150030,0.0,2,1,0,19,0.004706465196928412,0,0,0,TWT_bot,0
142876983,0.0,33,1,0,12,0.002973977695167286,0,1,0,TWT_bot,0
143972736,4.791111111111111,29,1,1078,15,0.003720238095238095,0,1,1,TWT_bot,0
144038714,0.0,1,1,0,7,0.001736111111111111,0,0,0,TWT_bot,0
144748986,0.0054869684499314125,12,1,16,54,0.013399503722084368,0,1,0,TWT_bot,0
145022907,0.0,14,1,0,12,0.0029784065524944155,0,0,0,TWT_bot,0
146913214,1.0416666666666667,9,1,150,12,0.002982107355864811,0,0,0,TWT_bot,0
147107988,0.0,0,1,0,6,0.0014910536779324055,0,0,0,TWT_bot,0
147266930,0.0,46,1,0,2,0.0004971414367387521,0,1,0,TWT_bot,0
147813988,0.0,0,1,0,9,0.0022376926902038788,0,0,1,TWT_bot,0
147847633,0.0,9,1,0,13,0.0032322227747389356,0,1,1,TWT_bot,0
147852405,0.7903579254930606,1,1,1082,37,0.009199403281949278,0,0,0,TWT_bot,0
147954455,0.0,3,1,0,19,0.004724017901541522,0,0,0,TWT_bot,0
148151604,0.0,1,1,0,7,0.001740860482467048,0,0,0,TWT_bot,0
148896431,0.0,38,1,0,6,0.001492908683752177,1,0,0,TWT_bot,0
150524058,0.04986149584487535,49,1,18,19,0.004732254047322541,0,0,0,TWT_bot,0
150861478,0.37166138524219106,709,1,821,47,0.011709018435475834,1,1,1,TWT_bot,0
151474227,2.1611570247933884,6,1,1046,22,0.00548218290555694,0,0,0,TWT_bot,0
152259498,0.0,33,1,0,4,0.0009972575417601596,0,0,0,TWT_bot,0
152846674,0.0,2,1,0,10,0.002494387627837366,0,0,0,TWT_bot,0
153575796,0.0,0,1,0,12,0.0029947591714499623,0,0,0,TWT_bot,0
153824393,0.0,11,1,0,2,0.0004992511233150275,0,0,0,TWT_bot,0
153921560,0.2957856399583767,410,1,1137,62,0.01547678482276585,1,1,1,TWT_bot,0
154237500,0.0,20,1,0,7,0.0017478152309612985,0,0,0,TWT_bot,0
154283899,0.1036734693877551,42,1,127,35,0.008739076154806492,0,1,0,TWT_bot,0
154527192,0.0,0,1,0,6,0.00149812734082397,0,0,0,TWT_bot,0
154856763,0.0,52,1,0,5,0.0012487512487512488,0,0,0,TWT_bot,0
155102693,0.14680989583333334,37,1,1353,96,0.02398201348988259,0,1,0,TWT_bot,0
155644172,0.08326530612244898,204,1,102,35,0.008747813046738315,0,0,1,TWT_bot,0
156085716,0.0,5,1,0,13,0.00325,0,1,0,TWT_bot,0
157371153,0.0,2,1,0,11,0.0027527527527527527,0,1,0,TWT_bot,0
157769562,0.0,6,1,0,12,0.003003754693366708,1,0,0,TWT_bot,0
157864555,0.0,10,1,0,3,0.000750938673341677,0,0,0,TWT_bot,0
158369900,0.0,9,1,0,11,0.002754131196795193,0,1,0,TWT_bot,0
158376605,0.0,24,1,0,13,0.003254882323485228,1,1,0,TWT_bot,0
158541730,0.0,29,1,0,7,0.001753067868770348,0,1,0,TWT_bot,0
159719768,2.1020408163265305,27,1,1648,28,0.007017543859649123,1,0,0,TWT_bot,0
160457617,0.0,16,1,0,5,0.0012537612838515546,0,1,1,TWT_bot,0
161085466,0.0,15,1,0,26,0.006522829904666332,0,0,1,TWT_bot,0
161291774,0.8412098298676749,23,1,445,23,0.00577019568489714,0,1,1,TWT_bot,0
161473116,0.1225,241,1,49,20,0.005018820577164366,0,0,1,TWT_bot,0
162039067,0.0,515,1,0,20,0.0050200803212851405,1,1,1,TWT_bot,0
163142123,0.0,2,1,0,7,0.0017587939698492463,0,0,0,TWT_bot,0
164176771,0.0,47,1,0,15,0.003770739064856712,0,1,1,TWT_bot,0
164239619,0.0,12,1,0,16,0.004022121669180492,0,1,1,TWT_bot,0
164432890,0.0,7,1,0,5,0.001257229067136032,0,0,0,TWT_bot,0
166324591,0.0,1,1,0,11,0.0027693856998992953,0,0,0,TWT_bot,0
166737008,1.8359375,25,1,470,16,0.004029211785444472,0,0,0,TWT_bot,0
167566699,0.0,47,1,0,14,0.003527336860670194,0,0,0,TWT_bot,0
168287685,0.0,93,1,0,16,0.00403327451474666,0,0,0,TWT_bot,0
168686865,0.8148148148148148,8,1,1056,36,0.009077155824508321,0,1,0,TWT_bot,0
168773175,0.09693877551020408,41,1,171,42,0.010592686002522068,1,1,0,TWT_bot,0
168872531,0.0,570,1,0,48,0.01210592686002522,0,1,1,TWT_bot,0
169141228,0.0,28,1,0,36,0.009081735620585268,0,1,0,TWT_bot,0
169147207,0.07671875,2808,1,491,80,0.020181634712411706,0,1,1,TWT_bot,0
169433349,1.8148148148148149,78,1,588,18,0.004540867810292634,1,1,1,TWT_bot,0
169474438,0.0,2,1,0,3,0.0007568113017154389,0,1,0,TWT_bot,0
169497745,0.0,181,1,0,9,0.002270433905146317,0,0,1,TWT_bot,0
170144297,2.0449826989619377,1,1,591,17,0.004290762241292277,1,0,0,TWT_bot,0
170486247,1.0,18,1,576,24,0.006059075990911386,0,1,0,TWT_bot,0
171990690,10.448979591836734,0,1,512,7,0.0017690169320192064,0,1,1,TWT_bot,0
172164229,0.0,4,1,0,8,0.0020217336365933787,0,1,0,TWT_bot,0
173215914,5.05859375,28,1,1295,16,0.004046535154274153,0,0,0,TWT_bot,0
176096243,0.030684370458448938,3377,1,929,174,0.04408411451735495,1,1,0,TWT_bot,0
176506844,4.3321799307958475,2,1,1252,17,0.004309252217997465,0,0,0,TWT_bot,0
176509349,1.7884615384615385,186,1,1209,26,0.006590621039290241,0,1,0,TWT_bot,0
177878468,0.0,1,1,0,8,0.0020294266869609334,0,1,0,TWT_bot,0
178366319,0.0,3,1,0,8,0.0020299416391778738,0,0,0,TWT_bot,0
182071638,1,17,1,0,0,0.0,0,0,0,TWT_bot,0
183580684,0.0,4,1,0,7,0.0017820773930753565,1,0,0,TWT_bot,0
183733336,0.006026296566837107,169,1,33,74,0.018843901196842372,1,1,1,TWT_bot,0
184821868,0.0,13,1,0,8,0.002038216560509554,0,0,0,TWT_bot,0
184849544,0.0,0,1,0,11,0.0028032619775739042,0,0,0,TWT_bot,0
184922888,0.0,17,1,0,7,0.001783893985728848,0,1,1,TWT_bot,0
184988281,0.0,261,1,0,7,0.001783893985728848,0,1,0,TWT_bot,0
185933483,0.0,26,1,0,9,0.0022947475777664456,0,1,1,TWT_bot,0
186476710,0.0,18,1,0,24,0.00612088752869166,0,0,0,TWT_bot,0
186690040,0.0,0,1,0,4,0.0010204081632653062,0,0,0,TWT_bot,0
187581447,0.0,5,1,0,4,0.0010211896859841716,0,0,0,TWT_bot,0
189015964,8.652892561983471,323,1,1047,11,0.002810424118548799,0,1,0,TWT_bot,0
189040110,0.0,10,1,0,14,0.0035769034236075624,0,0,0,TWT_bot,0
189211293,0.0,21,1,0,8,0.0020444671607462305,1,0,0,TWT_bot,0
189730759,0.0,26,1,0,15,0.003834355828220859,0,1,0,TWT_bot,0
189972024,0.0,2,1,0,11,0.002812579902838149,0,0,0,TWT_bot,0
190265169,0.0,2,1,0,14,0.0035796471490667347,1,0,0,TWT_bot,0
190493618,0.0,1,1,0,15,0.0038363171355498722,1,0,0,TWT_bot,0
190796770,0.09505161979352082,92,1,267,53,0.013558454847787157,1,1,1,TWT_bot,0
191725589,0.0,210,1,0,3,0.0007678525723061172,0,0,0,TWT_bot,0
192193390,0.0,10,1,0,23,0.005888376856118792,0,0,0,TWT_bot,0
193607094,0.0,222,1,0,1,0.00025627883136852895,0,1,1,TWT_bot,0
194026156,0.0,373,1,0,47,0.012048192771084338,0,0,0,TWT_bot,0
195541103,0.18177767877032747,219,1,816,67,0.017192712342827817,0,1,1,TWT_bot,0
195625268,0.0,6,1,0,3,0.0007698229407236335,0,0,0,TWT_bot,0
195874688,0.0,13,1,0,3,0.0007700205338809035,0,1,0,TWT_bot,0
196198266,0.2,0,1,5,5,0.0012833675564681724,0,0,0,TWT_bot,0
197659647,0.0,800,1,0,15,0.003854059609455293,0,1,1,TWT_bot,0
197989988,0.0,0,1,0,18,0.004626060138781804,0,1,0,TWT_bot,0
198243810,0.0,1,1,0,11,0.002827763496143959,0,0,0,TWT_bot,0
198277538,0.32341806381828014,1,1,598,43,0.011053984575835476,0,1,0,TWT_bot,0
198414396,2.2777777777777777,35,1,82,6,0.0015424164524421595,0,0,0,TWT_bot,0
